time,V,R,C,M
7.84,15.31145464729742,38.49959043569899,45.40835562962556,36.39055127287147
7.845,15.299552919251143,38.479967113507215,45.40264023417365,36.396048467376424
7.8500000000000005,15.287676151988661,38.460364065171746,45.39692125635435,36.401529053963436
7.855,15.275824293601987,38.440781290608896,45.39119872893124,36.40699305634255
7.86,15.263997292293485,38.421218789666284,45.38547268456264,36.41244049822876
7.865,15.252195096375882,38.40167656212284,45.3797431558015,36.417871403342
7.87,15.240417654272258,38.38215460768881,45.374010175095464,36.42328579540713
7.875,15.228664914516058,38.362652926005765,45.36827377478684,36.428683698153975
7.88,15.216936825751079,38.34317151664658,45.36253398711264,36.43406513531729
7.885,15.205233336731483,38.323710379115454,45.35679084420453,36.439430130636765
7.890000000000001,15.193554396321783,38.304269512847895,45.35104437808887,36.44477870785704
7.8950000000000005,15.18189995349686,38.28484891721074,45.34529462068669,36.45011089072769
7.9,15.170269957341944,38.26544859150211,45.33954160381368,36.45542670300324
7.905,15.15866435705263,38.246068534951476,45.33378535918025,36.46072616844315
7.91,15.147083101934864,38.22670874671961,45.32802591839144,36.46600931081182
7.915,15.13552614140496,38.20736922589859,45.322263312947,36.47127615387859
7.92,15.123993424989582,38.18804997151183,45.31649757424135,36.47652672141774
7.925,15.112484902325756,38.168750982514034,45.31072873356359,36.48176103720851
7.930000000000001,15.101000523160867,38.149472257791246,45.30495682209748,36.48697912503505
7.9350000000000005,15.089540237352658,38.13021379616082,45.29918187092148,36.49218100868647
7.94,15.07810399486923,38.1109755963714,45.29340391100871,36.49736671195683
7.945,15.066691745789042,38.091757657102974,45.28762297322698,36.5025362586451
7.95,15.055303440300912,38.07255997696684,45.28183908833878,36.50768967255522
7.955,15.043939028704017,38.05338255450562,45.27605228700126,36.512826977496076
7.96,15.03259846140789,38.03422538819321,45.27026259976626,36.517948197281456
7.965,15.021281688932422,38.01508847643487,45.2644700570803,36.52305335573012
7.97,15.00998866190787,37.995971817567145,45.25867468928457,36.52814247666577
7.9750000000000005,14.998719331074838,37.97687540985791,45.25287652661495,36.53321558391704
7.98,14.987473647284297,37.95779925150636,45.24707559920197,36.5382727013175
7.985,14.976251561497575,37.938743340642986,45.24127193707088,36.54331385270568
7.99,14.965053024786354,37.919707675329605,45.23546557014156,36.54833906192503
7.995,14.95387798833268,37.900692253559356,45.22965652822861,36.553348352823946
8.0,14.942726403428951,37.881697073256674,45.22384484104128,36.558341749255774
8.005,14.931598221477929,37.86272213227733,45.218030538183505,36.563319275078804
8.01,14.920493393992736,37.843767428408405,45.21221364915391,36.56828095415625
8.015,14.909411872596841,37.82483295936829,45.20639420334577,36.57322681035628
8.02,14.898353609024088,37.80591872280669,45.20057223004707,36.578156867552
8.025,14.887318555118664,37.78702471630462,45.19474775844045,36.58307114962146
8.03,14.876306662835127,37.76815093737444,45.18892081760323,36.58796968044764
8.035,14.865317884238381,37.74929738345979,45.183091436507425,36.59285248391848
8.040000000000001,14.854352171503697,37.73046405193564,45.1772596440197,36.59771958392683
8.045,14.843409476916708,37.711650940108285,45.171425468901425,36.60257100437052
8.05,14.832489752873391,37.69285804521532,45.16558893980862,36.6074067691523
8.055,14.821592951880097,37.67408536442566,45.15975008529201,36.61222690217985
8.06,14.810719026553521,37.655332894839525,45.153908933796984,36.61703142736582
8.065,14.799867929620733,37.636600633488484,45.1480655136636,36.62182036862778
8.07,14.789039613919144,37.61788857733538,45.14221985312661,36.626593749888244
8.075,14.77823403239654,37.599196723274396,45.13637198031544,36.631351595074676
8.08,14.767451138111047,37.580525068131024,45.130521923254186,36.63609392811947
8.085,14.756690884231165,37.56187360866207,45.12466970986162,36.64082077295996
8.09,14.74595322403575,37.54324234155566,45.11881536795121,36.64553215353845
8.095,14.735238110914006,37.524631263431225,45.11295892523108,36.650228093802134
8.1,14.72454549836551,37.50604037083953,45.10710040930404,36.654908617703185
8.105,14.713875340000182,37.48746966026263,45.101239847667586,36.659573749198714
8.11,14.703227589538317,37.468919128113924,45.09537726771387,36.664223512250764
8.115,14.692602200810551,37.4503887707381,45.08951269672975,36.66885793082632
8.120000000000001,14.681999127757893,37.43187858441117,45.08364616189674,36.6734770288973
8.125,14.671418324431706,37.41338856534048,45.07777769029104,36.67808083044059
8.13,14.660859744993703,37.39491870966466,45.071907308883524,36.682669359437995
8.135,14.65032334371597,37.37646901345368,45.06603504453975,36.68724263987626
8.14,14.639809074980937,37.3580394727088,45.06016092401995,36.69180069574708
8.145,14.629316893281405,37.339630083362636,45.054284973979016,36.696343551047086
8.15,14.618846753220524,37.321240841279064,45.04840722096655,36.70087122977786
8.155,14.608398609511807,37.30287174225334,45.04252769142682,36.70538375594591
8.16,14.597972416979124,37.28452278201197,45.03664641169876,36.70988115356269
8.165000000000001,14.5875681305567,37.26619395621282,45.030763408015986,36.714363446644604
8.17,14.577185705289134,37.24788526044506,45.0248787065068,36.71883065921299
8.175,14.566825096331357,37.22959669022916,45.01899233319417,36.72328281529413
8.18,14.556486258948684,37.211328241016936,45.01310431399576,36.727719938919236
8.185,14.54616914851677,37.19307990819149,45.00721467472389,36.73214205412447
8.19,14.535873720521641,37.17485168706726,45.00132344108557,36.73654918495095
8.195,14.52559993055967,37.156643572889976,44.99543063868248,36.74094135544471
8.2,14.515347734337603,37.13845556083672,44.989536293010985,36.74531858965673
8.205,14.505117087672525,37.12028764601583,44.98364042946212,36.749680911642955
8.21,14.494907946491898,37.10213982346703,44.97774307332161,36.75402834546423
8.215,14.484720266833536,37.084012088161316,44.97184424976986,36.75836091518637
8.22,14.474554004845603,37.065904435000995,44.965943983881914,36.76267864488013
8.225,14.464409116786637,37.04781685881972,44.96004230062755,36.766981558621204
8.23,14.454285559025518,37.02974935438243,44.95413922487118,36.771269680490214
8.235,14.444183288041497,37.01170191638541,44.94823478137191,36.77554303457274
8.24,14.434102260424176,36.993674539456215,44.94232899478352,36.77980164495929
8.245000000000001,14.424042432873517,36.97566721815376,44.93642188965448,36.78404553574533
8.25,14.41400376219985,36.957679946968256,44.93051349042793,36.788274731031244
8.255,14.403986205323843,36.939712720321225,44.92460382144167,36.79248925492237
8.26,14.393989719276544,36.921765532565516,44.91869290692821,36.796689131529
8.265,14.38401426119934,36.90383837798528,44.91278077101471,36.80087438496634
8.27,14.374059788343997,36.885931250796006,44.90686743772302,36.80504503935455
8.275,14.364126258072618,36.86804414514446,44.900952930969666,36.80920111881875
8.28,14.354213627857684,36.85017705510876,44.89503727456586,36.813342647488966
8.285,14.344321855282017,36.832329974698325,44.889120492217465,36.81746964950018
8.290000000000001,14.33445089803881,36.814502897853885,44.88320260752506,36.82158214899233
8.295,14.324600713931613,36.796695818447496,44.87728364398386,36.82568017011027
8.3,14.314771260874323,36.77890873028252,44.87136362498379,36.829763737003816
8.305,14.304962496891212,36.761141627093636,44.86544257380945,36.83383287382771
8.31,14.295174380116896,36.74339450254684,44.8595205136401,36.837887604741645
8.315,14.285406868796361,36.725667350239455,44.85359746754968,36.84192795391025
8.32,14.275659921284939,36.70796016370009,44.847673458506826,36.845953945503105
8.325,14.265933496048337,36.6902729363887,44.84174850937483,36.849965603694706
8.33,14.256227551662601,36.67260566169653,44.83582264291168,36.853962952664524
8.335,14.246542046814149,36.654958332946165,44.82989588177002,36.85794601659694
8.34,14.236876940299757,36.63733094339149,44.823968248497195,36.8619148196813
8.345,14.22723219102655,36.619723486217694,44.81803976553522,36.86586938611188
8.35,14.217607758012024,36.602135954541325,44.812110455220775,36.869809740087895
8.355,14.20800360038402,36.58456834141018,44.80618033978523,36.873735905813504
8.36,14.19841967738075,36.567020639803445,44.80024944135463,36.87764790749781
8.365,14.18885594835077,36.54949284263155,44.7943177819497,36.88154576935485
8.370000000000001,14.179312372753012,36.531984942736294,44.78838538348584,36.88542951560361
8.375,14.169788910156756,36.51449693289077,44.782452267773124,36.88929917046802
8.38,14.160285520241635,36.49702880579939,44.7765184565163,36.89315475817694
8.385,14.150802162797655,36.47958055409788,44.77058397131482,36.89699630296417
8.39,14.141338797725167,36.462152170353264,44.764648833662775,36.900823829068464
8.395,14.131895379920314,36.44474365208536,44.75871307043392,36.904637358405246
8.4,14.122471857857027,36.42735500248532,44.75277671506171,36.90843691009183
8.405,14.113068190778755,36.409986213622474,44.746839789147984,36.91222250824851
8.41,14.10368433841822,36.39263727712346,44.74090231378524,36.91599417716845
8.415000000000001,14.09432026058741,36.37530818458538,44.73496431000167,36.91975194112834
8.42,14.084975917177573,36.35799892757576,44.72902579876122,36.923495824388375
8.425,14.075651268159197,36.34070949763254,44.72308680096349,36.927225851192304
8.43,14.066346273582042,36.323439886264104,44.71714733744385,36.930942045767374
8.435,14.057060893575105,36.30619008494926,44.71120742897333,36.93464443232437
8.44,14.04779508834666,36.28896008513725,44.70526709625872,36.93833303505758
8.445,14.038548818184218,36.271749878247725,44.69932635994248,36.94200787814486
8.45,14.029322043454554,36.25455945567081,44.693385240602815,36.945668985747524
8.455,14.020114724603694,36.23738880876701,44.687443758753616,36.949316382010466
8.46,14.010926822156923,36.22023792886728,44.68150193484451,36.95295009106208
8.465,14.001758296718783,36.20310680727302,44.67555978926082,36.95657013701428
8.47,13.992609108973065,36.18599543525604,44.669617342323576,36.96017654396251
8.475,13.983479219682822,36.16890380405858,44.66367461428954,36.963769335985745
8.48,13.974368589690352,36.15183190489331,44.65773162535117,36.96734853714647
8.485,13.965277179917223,36.13477972894334,44.65178839563664,36.9709141714907
8.49,13.956204951364244,36.1177472673622,44.645844945209845,36.974466263047965
8.495000000000001,13.947151865111488,36.10073451127384,44.63990129407037,36.978004835831335
8.5,13.938117882318286,36.08374145177268,44.633957462153546,36.981529913837385
8.505,13.92910296422321,36.066768079923506,44.62801346933038,36.98504152104623
8.51,13.920107072144106,36.0498143867616,44.62206933540761,36.98853968142149
8.515,13.911130167478058,36.032880363292605,44.61612508012769,36.99202441891033
8.52,13.90217221170142,36.015966000492654,44.61018072316877,36.99549575744343
8.525,13.893233166369786,35.99907128930828,44.604236284144726,36.998953720934985
8.53,13.884312993118023,35.982196220656455,44.598291782605145,37.00239833328271
8.535,13.875411653660235,35.96534078542456,44.592347238035316,37.00582961836787
8.540000000000001,13.866529109789797,35.94850497447043,44.58640266985625,37.009247600055225
8.545,13.857665323379331,35.93168877862233,44.58045809742466,37.012652302193075
8.55,13.848820256380714,35.91489218867893,44.57451354003299,37.016043748613235
8.555,13.839993870825085,35.898115195409346,44.56856901690937,37.019421963131045
8.56,13.831186128822825,35.88135778955312,44.562624547217666,37.02278696954538
8.565,13.822396992563588,35.86461996182024,44.556680150057446,37.026138791638616
8.57,13.813626424316267,35.84790170289109,44.55073584446398,37.02947745317667
8.575000000000001,13.804874386429018,35.831203003416505,44.54479164940826,37.03280297790898
8.58,13.796140841329258,35.81452385401776,44.53884758379699,37.0361153895685
8.585,13.787425751523646,35.797864245286526,44.5329036664726,37.039414711871714
8.59,13.778729079598108,35.781224167784934,44.5269599162132,37.04270096851863
8.595,13.770050788217814,35.764603612045526,44.52101635173264,37.04597418319277
8.6,13.761390840127206,35.748002568571295,44.51507299168046,37.0492343795612
8.605,13.752749198149958,35.73142102783562,44.50912985464194,37.05248158127448
8.61,13.744125825189025,35.71485898028237,44.50318695913804,37.055715811966714
8.615,13.735520684226595,35.698316416325795,44.49724432362546,37.05893709525554
8.620000000000001,13.726933738324124,35.681793326350586,44.49130196649659,37.06214545474208
8.625,13.718364950622323,35.66528970071189,44.48535990607955,37.06534091401102
8.63,13.709814284341153,35.64880552973523,44.47941816063816,37.06852349663055
8.635,13.701281702779834,35.632340803716616,44.47347674837195,37.07169322615238
8.64,13.692767169316838,35.61589551292245,44.46753568741618,37.07485012611175
8.645,13.684270647409896,35.59946964758958,44.4615949958418,37.077994220027435
8.65,13.675792100595991,35.58306319792527,44.45565469165548,37.08112553140171
8.655,13.667331492491366,35.566676154107235,44.44971479279962,37.08424408372039
8.66,13.658888786791513,35.550308506283585,44.443775317152294,37.087349900452814
8.665000000000001,13.65046394727118,35.533960244572896,44.43783628252732,37.09044300505183
8.67,13.642056937784384,35.51763135906416,44.43189770667423,37.09352342095382
8.675,13.633667722264372,35.50132183981678,44.42595960727823,37.096591171578694
8.68,13.625296264723673,35.48503167686063,44.42002200196029,37.09964628032987
8.685,13.616942529254047,35.46876086019596,44.41408490827705,37.102688770594305
8.69,13.60860648002653,35.45250937979349,44.40814834372088,37.10571866574248
8.695,13.600288081291398,35.43627722559435,44.40221232571986,37.10873598912838
8.700000000000001,13.591987297378191,35.42006438751012,44.39627687163779,37.111740764089525
8.705,13.583704092695704,35.40387085542279,44.39034199877416,37.11473301394697
8.71,13.575438431731982,35.38769661918477,44.3844077243642,37.117712762005276
8.715,13.56719027905433,35.37154166861894,44.378474065578835,37.12068003155254
8.72,13.558959599309304,35.35540599351855,44.3725410395247,37.123634845860366
8.725,13.550746357222723,35.33928958364734,44.36660866324414,37.126577228183905
8.73,13.54255051759965,35.323192428739446,44.36067695371524,37.12950720176181
8.735,13.534372045324416,35.30711451849944,44.354745927851766,37.13242478981628
8.74,13.526210905360594,35.29105584260231,44.3488156025032,37.135330015552995
8.745000000000001,13.518067062751022,35.275016390693494,44.34288599445475,37.13822290216122
8.75,13.509940482617797,35.25899615238887,44.33695712042732,37.14110347281368
8.755,13.501831130162252,35.242995117274695,44.331028997077546,37.14397175066669
8.76,13.493738970665,35.227013274907705,44.32510164099775,37.14682775886001
8.765,13.485663969485886,35.21105061481505,44.31917506871599,37.149671520516996
8.77,13.477606092064033,35.1951071264943,44.313249296696036,37.152503058744486
8.775,13.469565303917797,35.17918279941346,44.30732434133734,37.15532239663286
8.78,13.46154157064481,35.16327762301098,44.3014002189751,37.158129557256004
8.785,13.45353485792194,35.147391586695704,44.2954769458802,37.160924563671344
8.790000000000001,13.445545131505325,35.13152467984694,44.28955453825926,37.163707438919815
8.795,13.437572357230355,35.11567689181442,44.2836330122546,37.16647820602589
8.8,13.429616501011667,35.09984821191827,44.27771238394424,37.16923688799756
8.805,13.421677528843167,35.084038629449104,44.27179266934194,37.17198350782633
8.81,13.413755406798002,35.06824813366791,44.26587388439715,37.17471808848725
8.815,13.405850101028586,35.05247671380614,44.25995604499504,37.17744065293887
8.82,13.397961577766578,35.036724359065666,44.25403916695649,37.18015122412328
8.825000000000001,13.390089803322901,35.02099105861879,44.248123266038085,37.18284982496608
8.83,13.382234744087734,35.00527680160823,44.24220835793214,37.18553647837639
8.835,13.3743963665305,34.98958157714716,44.23629445826667,37.18821120724689
8.84,13.36657463719989,34.973905374319166,44.230381582605396,37.190874034453735
8.845,13.35876952272384,34.95824818217825,44.22446974644777,37.19352498285664
8.85,13.350980989809552,34.942609989748874,44.21855896522893,37.19616407529882
8.855,13.343209005243471,34.92699078602591,44.21264925431976,37.19879133460703
8.86,13.33545353589131,34.91139055997467,44.20674062902682,37.20140678359153
8.865,13.327714548698024,34.89580930053088,44.200833104592405,37.20401044504612
8.870000000000001,13.319992010687836,34.8802469966007,44.194926696194514,37.20660234174812
8.875,13.312285888964217,34.86470363706074,44.189021418946865,37.209182496458375
8.88,13.304596150709894,34.84917921075802,44.183117287898874,37.21175093192124
8.885,13.296922763186853,34.833673706509984,44.17721431803569,37.214307670864606
8.89,13.289265693736326,34.818187113104514,44.17131252427815,37.216852735999886
8.895,13.281624909778815,34.80271941929993,44.16541192148282,37.21938615002201
8.9,13.27400037881406,34.787270613824965,44.15951252444197,37.221907935609444
8.905,13.266392068421075,34.7718406853788,44.1536143478836,37.224418115424164
8.91,13.258799946258112,34.75642962263102,44.14771740647138,37.22691671211168
8.915000000000001,13.251223980062687,34.741037414221665,44.141821714804735,37.229403748301024
8.92,13.243664137651574,34.725664048761196,44.13592728741879,37.231879246604734
8.925,13.236120386920796,34.710309514830485,44.13003413878437,37.234343229618894
8.93,13.228592695845634,34.69497380098087,44.12414228330802,37.2367957199231
8.935,13.221081032480622,34.67965689573407,44.118251735331995,37.239236740080486
8.94,13.213585364959556,34.664358787582294,44.11236250913428,37.241666312637676
8.945,13.206105661495478,34.64907946498812,44.10647461892854,37.24408446012486
8.950000000000001,13.198641890380689,34.63381891638459,44.10058807886416,37.24649120505572
8.955,13.191194019986753,34.61857713017518,44.094702903026274,37.24888656992748
8.96,13.183762018764476,34.603354094733774,44.088819105435675,37.251270577220865
8.965,13.17634585524393,34.58814979840469,44.082936700048904,37.25364324940015
8.97,13.168945498034432,34.57296422950269,44.077055700758194,37.256004608913116
8.975,13.16156091582457,34.557797376312955,44.0711761213915,37.258354678191075
8.98,13.154192077382167,34.54264922709108,44.0652979757125,37.260693479648864
8.985,13.14683895155432,34.52751977006313,44.05942127742055,37.26302103568483
8.99,13.139501507267367,34.51240899342555,44.05354604015075,37.26533736868086
8.995000000000001,13.132179713526911,34.497316885345256,44.0476722774739,37.267642501002356
9.0,13.124873539417809,34.482243433959574,44.04180000289652,37.26993645499825
9.005,13.117582954104165,34.46718862737625,44.03592922986083,37.27221925300098
9.01,13.11030792682935,34.45215245367349,44.03005997174477,37.27449091732653
9.015,13.10304842691598,34.43713490089989,44.024192241861975,37.2767514702744
9.02,13.095804423765935,34.42213595707452,44.01832605346183,37.279000934127595
9.025,13.088575886860342,34.40715561018683,44.01246141972939,37.281239331152676
9.03,13.081362785759591,34.39219384819674,44.00659835378545,37.2834666835997
9.035,13.074165090103321,34.37725065903458,44.000736868686495,37.28568301370226
9.040000000000001,13.066982769610432,34.36232603060111,43.99487697742475,37.28788834367747
9.045,13.059815794079075,34.34741995076753,43.989018692928134,37.29008269572598
9.05,13.052664133386656,34.33253240737546,43.98316202806027,37.29226609203193
9.055,13.045527757489843,34.31766338823695,43.977306995620516,37.29443855476302
9.06,13.038406636424547,34.30281288113448,43.97145360834392,37.29660010607046
9.065,13.031300740305946,34.287980873820956,43.96560187890125,37.298750768088965
9.07,13.024210039328468,34.273167354019726,43.959751819899004,37.3008905629368
9.075000000000001,13.017134503765796,34.25837230942456,43.95390344387936,37.30301951271575
9.08,13.010074103970872,34.24359572769965,43.948056763320224,37.3051376395111
9.085,13.003028810375888,34.22883759647962,43.94221179063523,37.307244965391696
9.09,12.995998593492295,34.21409790336954,43.93636853817368,37.30934151240987
9.095,12.988983423910797,34.19937663594489,43.93052701822064,37.3114273026015
9.1,12.981983272301358,34.184673781751584,43.92468724299685,37.31350235798599
9.105,12.974998109413189,34.16998932830597,43.918849224658786,37.315566700566244
9.11,12.968027906074765,34.15532326309482,43.91301297529862,37.31762035232871
9.115,12.961072633193808,34.140675573575336,43.90717850694424,37.319663335243355
9.120000000000001,12.954132261757305,34.12604624717516,43.90134583155925,37.32169567126367
9.125,12.94720676283149,34.11143527129235,43.89551496104296,37.32371738232666
9.13,12.940296107561855,34.096842633295395,43.88968590723041,37.32572849035288
9.135,12.93340026717315,34.08226832052323,43.88385868189232,37.32772901724636
9.14,12.926519212969373,34.067712320285175,43.87803329673515,37.32971898489471
9.145,12.919652916333789,34.053174619861046,43.87220976340106,37.33169841516903
9.15,12.912801348728902,34.03865520650103,43.86638809346792,37.33366732992394
9.155,12.90596448169649,34.024154067425776,43.86056829844932,37.33562575099759
9.16,12.899142286857572,34.00967118982635,43.85475038979456,37.33757370021168
9.165000000000001,12.892334735912426,33.99520656086425,43.84893437888864,37.33951119937139
9.17,12.885541800640592,33.980760167671406,43.8431202770523,37.34143827026545
9.175,12.878763452900856,33.96633199735016,43.83730809554196,37.3433549346661
9.18,12.871999664631263,33.95192203697332,43.83149784554976,37.34526121432913
9.185,12.865250407849114,33.93753027358409,43.82568953820358,37.347157130993814
9.19,12.858515654650965,33.92315669419611,43.819883184566976,37.349042706382974
9.195,12.851795377212627,33.90880128579346,43.814078795639226,37.35091796220295
9.200000000000001,12.845089547789163,33.894464035330635,43.80827638235533,37.35278292014362
9.205,12.838398138714902,33.88014492973259,43.802475955586,37.354637601878345
9.21,12.831721122403414,33.86584395589466,43.79667752613764,37.35648202906406
9.215,12.825058471347534,33.85156110068266,43.7908811047524,37.35831622334119
9.22,12.818410153559231,33.837296352898974,43.785086705699555,37.360140205698755
9.225,12.81177613178572,33.82304970325564,43.77929434724657,37.36195399638576
9.23,12.805156377992956,33.80882113819011,43.77350404027784,37.36375761692173
9.235,12.798550864512878,33.794610643993764,43.767715795392625,37.36555108884508
9.24,12.791959563731263,33.78041820695143,43.76192962315285,37.36733443366932
9.245000000000001,12.785382448087748,33.7662438133414,43.75614553408311,37.36910767288312
9.25,12.778819490075824,33.7520874494354,43.75036353867069,37.37087082795024
9.255,12.772270662242823,33.73794910149863,43.74458364736552,37.37262392030959
9.26,12.765735937189936,33.72382875578975,43.738805870580244,37.374366971375196
9.265,12.759215287572198,33.70972639856083,43.73303021869014,37.376100002536205
9.27,12.752708686098504,33.69564201605747,43.72725670203318,37.37782303515689
9.275,12.746216105531591,33.681575594518655,43.72148533091001,37.37953609057664
9.28,12.739737518688052,33.66752712017688,43.715716115583945,37.381239190109994
9.285,12.73327289843833,33.65349657925804,43.70994906628097,37.382932355046584
9.290000000000001,12.726822217706715,33.639483957981525,43.70418419318975,37.38461560665119
9.295,12.720385449471358,33.625489242560185,43.69842150646162,37.3862889661637
9.3,12.71396256676425,33.61151241920029,43.69266101621059,37.387952454799134
9.305,12.707553542671238,33.5975534741016,43.68690273251336,37.38960609374763
9.31,12.701158350332019,33.5836123934573,43.68114666540926,37.391249904174465
9.315,12.694776962940143,33.56968916345406,43.67539282490034,37.392883907220025
9.32,12.688409353743005,33.55578377027197,43.6696412209513,37.39450812399983
9.325000000000001,12.682055496041857,33.54189620008461,43.66389186348952,37.396122575604515
9.33,12.675715363191802,33.528026439059005,43.658144762405044,37.39772728309985
9.335,12.669388928601789,33.51417447335561,43.652399927550604,37.39932226752671
9.34,12.663076165734624,33.500340289128374,43.6466573687416,37.40090754990112
9.345,12.656777048106957,33.48652387252467,43.6409170957561,37.40248315121422
9.35,12.650491549289296,33.47272520968535,43.635179118334854,37.40404909243226
9.355,12.644219642905991,33.4589442867447,43.629443446181284,37.40560539449663
9.36,12.637961302635256,33.44518108983048,43.62371008896148,37.40715207832384
9.365,12.63171650220914,33.431435605063875,43.61797905630421,37.40868916480552
9.370000000000001,12.625485215413558,33.41770781855957,43.61225035780092,37.410216674808446
9.375,12.619267416088269,33.40399771642567,43.60652400300572,37.411734629174475
9.38,12.613063078126878,33.39030528476374,43.60080000143539,37.413243048720624
9.385,12.606872175476852,33.376630509668814,43.5950783625694,37.41474195423903
9.39,12.600694682139498,33.36297337722937,43.58935909584989,37.41623136649694
9.395,12.594530572169981,33.34933387352736,43.58364221068167,37.41771130623673
9.4,12.588379819677314,33.33571198463814,43.57792771643221,37.41918179417591
9.405,12.582242398824365,33.32210769663059,43.57221562243167,37.420642851007116
9.41,12.576118283827844,33.30852099556699,43.56650593797289,37.422094497398085
9.415000000000001,12.570007448958322,33.2949518675031,43.560798672311364,37.4235367539917
9.42,12.563909868540215,33.281400298488144,43.55509383466527,37.42496964140596
9.425,12.557825516951791,33.267866274564774,43.54939143421546,37.426393180233994
9.43,12.55175436862517,33.25434978176912,43.543691480105466,37.42780739104404
9.435,12.545696398046323,33.24085080613076,43.537993981441474,37.42921229437948
9.44,12.53965157975507,33.22736933367272,43.53229894729236,37.430607910758816
9.445,12.533619888345083,33.21390535041149,43.52660638668967,37.43199426067566
9.450000000000001,12.527601298463884,33.200458842357,43.52091630862762,37.43337136459876
9.455,12.52159578481285,33.18702979551267,43.51522872206311,37.43473924297199
9.46,12.515603322147204,33.173618195875335,43.5095436359157,37.436097916214344
9.465,12.509623885276023,33.16022402943531,43.50386105906763,37.43744740471993
9.47,12.50365744906223,33.14684728217635,43.498181000363815,37.438787728858
9.475,12.497703988422607,33.13348794007568,43.49250346861184,37.44011890897293
9.48,12.49176347832778,33.12014598910397,43.48682847258197,37.441440965384196
9.485,12.48583589380223,33.10682141522535,43.48115602100713,37.442753918386416
9.49,12.479921209924287,33.09351420439739,43.475486122582936,37.44405778824934
9.495000000000001,12.47401940182613,33.080224342571135,43.46981878596767,37.44535259521782
9.5,12.468130444693797,33.066951815691084,43.464154019782285,37.446638359511844
9.505,12.462254313767163,33.05369660969517,43.458491832610406,37.44791510132654
9.51,12.45639098433997,33.04045871051483,43.45283223299834,37.44918284083213
9.515,12.450540431759798,33.027238104074875,43.44717522945506,37.450441598173974
9.52,12.444702631428086,33.01403477629365,43.44152083045223,37.45169139347257
9.525,12.438877558800117,33.00084871308291,43.435869044424145,37.452932246823515
9.53,12.433065189385033,32.987679900347885,43.43021987976782,37.45416417829755
9.535,12.427265498745818,32.97452832398725,43.424573344842926,37.45538720794053
9.540000000000001,12.421478462499314,32.96139396989314,43.4189294479718,37.456601355773444
9.545,12.415704056316216,32.94827682395114,43.41328819743946,37.45780664179239
9.55,12.409942255921058,32.935176872040294,43.40764960149361,37.45900308596859
9.555,12.404193037092238,32.92209410003311,43.4020136683446,37.46019070824842
9.56,12.398456375661995,32.90902849379552,43.39638040616548,37.46136952855335
9.565,12.392732247516426,32.89598003918696,43.390749823091944,37.462539566779974
9.57,12.387020628595474,32.88294872206027,43.3851219272224,37.46370084280004
9.575000000000001,12.381321494892937,32.86993452826178,43.379496726617894,37.464853376460376
9.58,12.375634822456464,32.85693744363127,43.37387422930217,37.46599718758297
9.585,12.369960587387547,32.84395745400196,43.36825444326161,37.46713229596493
9.59,12.36429876584154,32.83099454520053,43.36263737644533,37.46825872137846
9.595,12.358649334027639,32.81804870304713,43.35702303676506,37.46937648357093
9.6,12.353012268208898,32.805119913355355,43.351411432095226,37.47048560226481
9.605,12.347387544702217,32.792208161932244,43.34580257027294,37.47158609715768
9.61,12.341775139878349,32.779313434578306,43.340196459097974,37.47267798792228
9.615,12.336175030161895,32.766435717087504,43.334593106332775,37.47376129420645
9.620000000000001,12.330587192031313,32.75357499524724,43.32899251970247,37.47483603563315
9.625,12.325011602018908,32.74073125483841,43.32339470689484,37.47590223180049
9.63,12.319448236710832,32.727904481635306,43.317799675560366,37.476959902281685
9.635,12.313897072747098,32.715094661405736,43.312207433312196,37.47800906662507
9.64,12.308358086821558,32.70230177991091,43.306617987726135,37.479049744354114
9.645,12.302831255681927,32.689525822905544,43.30103134634068,37.48008195496741
9.65,12.29731655612976,32.67676677613776,43.29544751665699,37.481105717938675
9.655,12.29181396502047,32.66402462534918,43.28986650613891,37.48212105271675
9.66,12.286323459263318,32.65129935627483,43.28428832221294,37.48312797872559
9.665000000000001,12.280845015821418,32.63859095464325,43.278712972268266,37.484126515364295
9.67,12.275378611711734,32.62589940617639,43.27314046365676,37.48511668200707
9.675,12.269924224005075,32.61322469658967,43.26757080369294,37.48609849800325
9.68,12.264481829826115,32.600566811591975,43.26200399965402,37.4870719826773
9.685,12.259051406353363,32.58792573688562,43.25644005877987,37.488037155328804
9.69,12.253632930819192,32.57530145816641,43.25087898827306,37.48899403523247
9.695,12.248226380509815,32.56269396112357,43.24532079529879,37.48994264163814
9.700000000000001,12.242831732765303,32.5501032314398,43.23976548698498,37.49088299377076
9.705,12.237448964979578,32.53752925479126,43.23421307042219,37.491815110830416
9.71,12.232078054600409,32.52497201684754,43.22866355266369,37.49273901199231
9.715,12.22671897912942,32.51243150327172,43.223116940725376,37.49365471640679
9.72,12.221371716122079,32.499907699720296,43.21757324158585,37.49456224319929
9.725,12.216036243187716,32.48740059184326,43.21203246218639,37.4954616114704
9.73,12.2107125379895,32.47491016528402,43.206494609430926,37.49635284029581
9.735,12.205400578244461,32.46243640567947,43.20095969018608,37.49723594872637
9.74,12.200100341723472,32.44997929865993,43.195427711281134,37.49811095578802
9.745000000000001,12.194811806251261,32.43753882984922,43.18989867950806,37.49897788048183
9.75,12.18953494970641,32.42511498486456,43.18437260162149,37.49983674178401
